id,title,price,currency,regular_price,discount_percent,brand,sku,url,image,description,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size
66564,PC Portable HP 15-fd0421nk Intel N100 4Go 256Go SSD - Noir,799.0,TND,,0.0,HP,[BU8T3EA],https://www.mytek.tn/pc-portable-hp-15-fd0421nk-intel-n100-4go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0421nk-intel-n100-4go-256go-ssd-noir.jpg,"Écran 15.6"" HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire: 4 Go DDR4-3200 MHz - Disque dur: 256 Go SSD - Carte graphique: Intel UHD ...",True,mytek,Tunisia,2026-01-02T16:13:28.689531,,,4.0,4Go,
59683,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256Go SSD - Gris,839.0,TND,,0.0,LENOVO,[82LX00CFFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH...",True,mytek,Tunisia,2026-01-02T16:13:28.690532,,,8.0,8Go,
66924,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD,839.0,TND,,0.0,LENOVO,[BU-82LX00CFFG-SAC],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8-go-256go-ssd-gris-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH...",True,mytek,Tunisia,2026-01-02T16:13:28.691531,,,8.0,8Go,
66930,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256Go SSD - Bleu,839.0,TND,,0.0,LENOVO,[82LX00CKFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-bleu_1.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4-2933 - Disque Dur: 256 Go SSD - Carte Graphique: Int...",True,mytek,Tunisia,2026-01-02T16:13:28.692531,,,8.0,8Go,
67409,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8G 256G SSD,839.0,TND,,0.0,LENOVO,[BU-82LX00CKFG-SAC],https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD...",True,mytek,Tunisia,2026-01-02T16:13:28.692531,,,,,
67719,PC Portable HP 15-fd0592nk Intel N100 8Go 256Go SSD - Noir,849.0,TND,,0.0,HP,[CB6C9EA],https://www.mytek.tn/pc-portable-hp-15-fd0592nk-intel-n100-8go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0592nk-intel-n100-8go-256go-ssd-noir.jpg,"Écran 15.6"" HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire: 8 Go DDR4 - Disque dur: 256 Go SSD - Carte graphique: Intel UHD Graphics,...",True,mytek,Tunisia,2026-01-02T16:13:28.693531,,,8.0,8Go,
63776,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N 4500 8Go 256G SSD - Gris,859.0,TND,,0.0,LENOVO,[82LX00G4FG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n-4500-8go-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n-4500-8go-256g-ssd-gris.jpg,"PC Portable LENOVO IdeaPad 1 - Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go ...",True,mytek,Tunisia,2026-01-02T16:13:28.694531,,,8.0,8Go,
67722,PC Portable HP 15-fd0590nk Intel N100 4Go 256Go SSD - Bleu,859.0,TND,,0.0,HP,[CB6C7EA],https://www.mytek.tn/pc-portable-hp-15-fd0590nk-intel-n100-4go-256go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0590nk-intel-n100-4go-256go-ssd-bleu-1.jpg,"Écran 15.6"" Full HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 4 Go DDR4 - Disque dur: 256 Go SSD - Carte graphique: Int...",True,mytek,Tunisia,2026-01-02T16:13:28.695531,,,4.0,4Go,
67729,PC Portable HP 15-fd0591nk Intel N100 4Go 256Go SSD - Gris,859.0,TND,,0.0,HP,[CB6C8EA],https://www.mytek.tn/pc-portable-hp-15-fd0591nk-intel-n100-4go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0591nk-intel-n100-4go-256go-ssd-gris.jpg,"Écran 15.6"" Full HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 4 Go DDR4 - Disque dur: 256 Go SSD - Carte graphique: Int...",True,mytek,Tunisia,2026-01-02T16:13:28.695531,,,4.0,4Go,
68274,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,859.0,TND,,0.0,LENOVO,[82LX00GYFG-2Y],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris--a.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  G DDR4 - Disque Dur: 256Go SSD - Carte Graphique: Intel...",True,mytek,Tunisia,2026-01-02T16:13:28.696531,,,,,
59927,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256Go SSD - Gris,879.0,TND,,0.0,LENOVO,[82LX00CEFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-gris-mp.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphiqu...",True,mytek,Tunisia,2026-01-02T16:13:28.697532,,,256.0,256Go,
63198,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256Go SSD,879.0,TND,,0.0,LENOVO,[82LX00EBFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH...",True,mytek,Tunisia,2026-01-02T16:13:28.698531,,,256.0,256Go,
66927,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,899.0,TND,,0.0,LENOVO,[82LX00CFFG-W11P],https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: I...",True,mytek,Tunisia,2026-01-02T16:13:28.698531,,,,,
67404,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8G 256G SSD - Bleu,899.0,TND,,0.0,LENOVO,[82LX00CKFG-W11P],https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-bleu.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: In...",False,mytek,Tunisia,2026-01-02T16:13:28.699531,,,,,
68297,PC Portable LENOVO IdeaPad Slim 3 15IAN8 Intel N100 8Go 256Go SSD - Gris,899.0,TND,,0.0,LENOVO,[82XB00H8FG],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15ian8-intel-n100-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15ian8-intel-n100-8go-256go-ssd-gris.jpg,"Écran 15.6"" Full HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte Graphique: Inte...",True,mytek,Tunisia,2026-01-02T16:13:28.700531,,,8.0,8Go,
63612,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD - Gris,919.0,TND,,0.0,LENOVO,[82LX00EAFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-gris-a.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique...",True,mytek,Tunisia,2026-01-02T16:13:28.701531,,,8.0,8Go,
67891,PC Portable BMAX MaxBook X15 Pro Intel N95 12è Gén 16Go 512Go SSD,919.0,TND,,0.0,BMAX,[MAXBOOK-X15PRO],https://www.mytek.tn/pc-portable-bmax-maxbook-x15-pro-intel-n95-12e-gen-16go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-bmax-maxbook-x15-pro-intel-n95-12e-gen-16go-512go-ssd-3.jpg,"Écran 15.6"" Full HD,LCD IPS - Processeur: Intel® N95 de 12è Génération (Up to 3.40 GHz Turbo max, 6Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go LPDDR4 - Disque Dur: 512 Go...",False,mytek,Tunisia,2026-01-02T16:13:28.701531,,,16.0,16Go,
67753,PC Portable CHUWI CoreBook i3 10è Gén 8Go 256Go SSD - Gris,999.0,TND,,0.0,CHUWI,[COREBOOK-I3],https://www.mytek.tn/pc-portable-chuwi-corebook-i3-10e-gen-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-chuwi-corebook-i3-10e-gen-8go-256go-ssd-gris-1.jpg,"Écran 14"" Full HD, IPS - Processeur: Intel Core i3-10100Y (1.30 GHz Up to 3.90 GHz Turbo max, 4 Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 8 Go - Disque dur: 256 Go SSD - Cart...",True,mytek,Tunisia,2026-01-02T16:13:28.702844,,,8.0,8Go,
66991,PC Portable BMAX MaxBook X15 Power i3-8109U 16Go 512Go SSD,,TND,,0.0,BMAX,[X15POWER-I3],https://www.mytek.tn/pc-portable-bmax-maxbook-x15-power-i3-8109u-16go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-bmax-maxbook-x15-power-i3-8109u-16go-512go-ssd-3.jpg,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core i3-8109U (3.00 GHz up to 3.60 GHz Turbo max, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512Go S...",True,mytek,Tunisia,2026-01-02T16:13:28.703853,,,16.0,16Go,
68301,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD Athlon 8Go 256Go SSD - Gris,,TND,,0.0,LENOVO,[82XQ00X1FG-2Y],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8go-256go-ssd-gris.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon™ Silver 7120U (2.4 GHz up to 3.5 GHz Turbo max, 2 Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - C...",True,mytek,Tunisia,2026-01-02T16:13:28.703853,,,8.0,8Go,
67106,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 3 8G 256G SSD - Gris,,TND,,0.0,LENOVO,[82XQ00HCFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-gris-a.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte G...",True,mytek,Tunisia,2026-01-02T16:13:28.704853,,,,,
68154,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 3 8Go 256Go SSD - Gris,,TND,,0.0,LENOVO,[BU-82XQ00HCFG-S],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8go-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8go-256go-ssd-gris-st.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte G...",True,mytek,Tunisia,2026-01-02T16:13:28.705853,,,8.0,8Go,
64536,PC Portable DELL 15 Intel Core 3 100U 8Go 512Go SSD - Noir,,TND,,0.0,DELL,[DC15250-C3],https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8go-512go-ssd-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-15-intel-core-3-100u-8go-512go-ssd-silver-u.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 512 Go SSD - Carte graphique:...",True,mytek,Tunisia,2026-01-02T16:13:28.706853,,,8.0,8Go,
49117,Pc Portable DELL Vostro 3530 i3 13ème Gén 8Go 512Go SSD - Noir,,TND,,0.0,DELL,[VOSTRO-3530-I3-512SSD],https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i3-1305U (Up to 4,50 GHz Turbo max, 10 Mo de mémoire cache, 5-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 512Go SSD - Carte graphique: In...",True,mytek,Tunisia,2026-01-02T16:13:28.706853,,,8.0,8Go,
67740,PC Portable CHUWI MiniBook X N150 16Go 512Go SSD - Gris,,TND,,0.0,CHUWI,[MINIBOOK-X],https://www.mytek.tn/pc-portable-chuwi-minibook-x-n150-16go-512go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-chuwi-minibook-x-n150-16go-512go-ssd-gris.jpg,"Écran 10.51"" Full HD+, IPS Tactile - Processeur: Intel® N150 (Up to 3.6 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go LPDDR5 - Disque dur: 512 Go SSD - Car...",True,mytek,Tunisia,2026-01-02T16:13:28.707853,,,16.0,16Go,
68310,PC Portable LENOVO IdeaPad Slim 3 15IAN8 i3-N305 8G 256Go SSD - Gris,,TND,,0.0,LENOVO,[82XB00DFFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15ian8-i3-n305-8g-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15ian8-i3-n305-8g-256go-ssd-gris-a.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-N305 (Up to 3.80 GHz Turbo max, 6 Mo de mémoire cache, Octa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH...",True,mytek,Tunisia,2026-01-02T16:13:28.708853,,,256.0,256Go,
68275,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13è Gén 8Go 512G SSD - Gris,,TND,,0.0,LENOVO,[82X700EHFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8go-512g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8go-512g-ssd-gris-mt.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphi...",True,mytek,Tunisia,2026-01-02T16:13:28.708853,,,8.0,8Go,
66806,PC Portable DELL 15 Intel Core 3 100U 12Go 512Go SSD - Noir,,TND,,0.0,DELL,[DC15250-C3-12G],https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-12go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-15-intel-core-3-100u-12go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 12 Go - Disque dur: 512 Go SSD - Carte graphique...",True,mytek,Tunisia,2026-01-02T16:13:28.709852,,,12.0,12Go,
60187,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13è Gén 8G 512G SSD - Gris,,TND,,0.0,LENOVO,[82X700DFFG],https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8g-512g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8g-512g-ssd-gris-mt.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel ...",False,mytek,Tunisia,2026-01-02T16:13:28.710853,,,,,
65229,PC Portable DELL 15 Intel Core 3 100U 8G 512Go SSD - Noir,,TND,,0.0,DELL,[DC15250-C3-W11P],https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8g-512go-ssd-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-15-intel-core-3-100u-8g-512go-ssd-silver-a.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go - Disque dur: 512 Go SSD - Carte gra...",True,mytek,Tunisia,2026-01-02T16:13:28.711853,,,512.0,512Go,
67135,Pc Portable DELL VOSTRO 3530 i3 13ème Gén 8G 512G SSD - Noir,,TND,,0.0,DELL,[BU-VOSTRO-3530-I3-512SSD-W11],https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-8g-512g-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-8g-512g-ssd-noir.jpg,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i3-1305U (Up to 4,50 GHz Turbo max, 10 Mo de mémoire cache, 5-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go - Disque dur: 512Go SSD - Carte graphi...",True,mytek,Tunisia,2026-01-02T16:13:28.712858,,,,,
66354,Pc Portable DELL Vostro 3530 i3 13ème Gén 12Go 512Go SSD - Noir,,TND,,0.0,DELL,[VOSTRO-3530-I3-512SSD-12G],https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-12go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-12go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i3-1305U (Up to 4,50 GHz Turbo max, 10 Mo de mémoire cache, 5-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 12 Go - Disque dur: 512Go SSD - Carte graphique: I...",True,mytek,Tunisia,2026-01-02T16:13:28.713855,,,12.0,12Go,
59425,Pc Portable MSI Modern 15 F13MG i3 13ème Gén 8Go 512Go SSD,,TND,,0.0,MSI,[9S7-15S121-406],https://www.mytek.tn/pc-portable-msi-modern-15-f13mg-i3-13eme-gen-8go-512go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-msi-modern-15-f13mg-i3-13eme-gen-8go-512go-ssd-kt.jpg,"Écran 15.6"" FULL HD, IPS - Processeur: Intel Core i3-1315U (up to 4.5 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 512 Go SSD - Carte graphique: In...",False,mytek,Tunisia,2026-01-02T16:13:28.713855,,,8.0,8Go,
67632,PC Portable HP 15-fd0438nk i3 13è Gén 8Go 512Go SSD - Noir,,TND,,0.0,HP,[C2BV7EA],https://www.mytek.tn/pc-portable-hp-15-fd0438nk-i3-13e-gen-8go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0438nk-i3-13e-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512Go SSD - Carte Graphique: In...",True,mytek,Tunisia,2026-01-02T16:13:28.714856,,,8.0,8Go,
